"lab","max.dist","min.dist","mean.dist","size","mean.cl.sil","mean.sil","method","strategy"
2,0.747996759078999,0.420630218769536,0.593713652781231,19,0.208791704420909,-0.0202939739526901,"single","Hierarchical partition"
28,0.920928174777614,0.547396688537659,0.750093749522207,19,-0.0129751886362245,-0.0202939739526901,"single","Hierarchical partition"
17,0.934630151630543,0.511654791748833,0.720917133621294,19,-0.0016233857994161,-0.0202939739526901,"single","Hierarchical partition"
46,0.958250174579112,0.585794037837267,0.786392718418824,20,-0.053875708546557,-0.0202939739526901,"single","Hierarchical partition"
40,1.02312669546654,0.477997271527047,0.803551805509943,19,-0.0747335943126416,-0.0202939739526901,"single","Hierarchical partition"
50,1.11934967726443,0.623834958517584,0.825295479088281,20,-0.100327440540197,-0.0202939739526901,"single","Hierarchical partition"
31,0.910421239885455,0.576451377356325,0.750874007106675,20,-0.00230226089985784,-0.0202939739526901,"single","Hierarchical partition"
42,1.02102414951898,0.545872091768826,0.783504742981469,20,-0.0505308192907511,-0.0202939739526901,"single","Hierarchical partition"
10,0.931508656111736,0.468805556220224,0.750578619150441,20,-0.0152198873219519,-0.0327082580171521,"random","Kmeans partition"
28,0.954761371040264,0.519935923782825,0.771527097691616,20,-0.0378321522475421,-0.0327082580171521,"random","Kmeans partition"
20,0.948607717696119,0.573158625288119,0.77920219371123,20,-0.0226260661759792,-0.0327082580171521,"random","Kmeans partition"
14,1.05230865135072,0.573343061141505,0.804985947412407,20,-0.0640343471965994,-0.0327082580171521,"random","Kmeans partition"
46,0.958734527321654,0.492013034359878,0.759477903178699,20,-0.0198714214310817,-0.0327082580171521,"random","Kmeans partition"
48,0.950752812629595,0.579321760030793,0.79149022434208,20,-0.0407814332656466,-0.0327082580171521,"random","Kmeans partition"
47,0.957984705845248,0.581641769079255,0.743720874834443,20,0.00194252201218162,-0.0327082580171521,"random","Kmeans partition"
21,0.958313519667218,0.544487180989943,0.778167549190872,20,-0.0436929679172062,-0.0327082580171521,"random","Kmeans partition"
24,0.960676010484529,0.572805286131097,0.769647915745102,20,-0.0229634259700537,-0.0327082580171521,"random","Kmeans partition"
2,0.974773897149693,0.543294058886824,0.796914271183625,20,-0.0436985246284721,-0.0327082580171521,"random","Kmeans partition"
26,0.954627627637069,0.599046277766203,0.791204799773788,20,-0.0291692686564502,-0.0327082580171521,"random","Kmeans partition"
15,0.966823527819762,0.430938094897312,0.777644188995801,20,-0.0127885448874295,-0.0327082580171521,"random","Kmeans partition"
9,0.925083678084979,0.537387546437024,0.783550804534043,20,-0.0453188148388286,-0.0327082580171521,"random","Kmeans partition"
16,1.09425990628966,0.586136660794525,0.857146882763684,16,-0.12814402993759,-0.0327082580171521,"random","Kmeans partition"
19,0.9638572355584,0.563861948013469,0.733911325416142,20,0.0165583054176124,-0.0327082580171521,"random","Kmeans partition"
23,0.93841045944202,0.604310503009903,0.767463858593058,20,-0.0173558633858521,-0.0327082580171521,"random","Kmeans partition"
12,0.904795138510273,0.541461086963424,0.727313030323765,20,0.0365886395248929,-0.0327082580171521,"random","Kmeans partition"
35,0.967858419181455,0.508666505324552,0.786290968905681,20,-0.0339445003957869,-0.0327082580171521,"random","Kmeans partition"
33,1.00448922726561,0.440216121929951,0.782881905142088,20,-0.0284876194739739,-0.0327082580171521,"random","Kmeans partition"
13,1.03003247829647,0.520785685242411,0.808475491343338,20,-0.0502893728374279,-0.0327082580171521,"random","Kmeans partition"
34,0.937389473860581,0.593863204872369,0.760386668555389,20,-0.013227108051994,-0.0327082580171521,"random","Kmeans partition"
7,1.02158649016787,0.53309972437487,0.80652959907201,20,-0.0529047246524713,-0.0327082580171521,"random","Kmeans partition"
